Reward,Throughput,Latancy,PRBs,Penalty
-2.4,33.7024,1.74355,0.21200000000000002,2.0
-1.34976,30.088,1.75754,0.198,1.0
-2.4,32.4904,1.4373999999999998,0.203,2.0
-3.67488,31.2832,1.18875,0.176,3.0
-1.2,33.6896,1.53875,0.208,1.0
-3.6748803,31.2872,2.19048,0.186,3.0
-2.4,32.490399999999994,1.26742,0.178,2.0
-1.2,32.486399999999996,1.4358300000000002,0.202,1.0
-2.4,32.4984,1.37783,0.2,2.0
-1.27488,31.2872,1.46315,0.191,1.0
0.0,32.486399999999996,1.02125,0.201,0.0
-0.14976,30.084,1.45942,0.188,0.0
0.0,32.486399999999996,1.40375,0.19,0.0
0.0,32.4904,1.6446,0.20099999999999998,0.0
0.0,32.486399999999996,1.23625,0.199,0.0
-1.2,32.4904,1.30335,0.198,1.0
0.0,32.486399999999996,1.3839199999999998,0.22899999999999998,0.0
-0.07488,31.2832,1.31593,0.21400000000000002,0.0
0.0,34.8968,1.45265,0.232,0.0
0.0,32.486399999999996,1.4578,0.211,0.0
0.0,32.486399999999996,1.3145,0.221,0.0
-0.14976,30.08,1.44309,0.198,0.0
0.0,34.892799999999994,1.407,0.225,0.0
0.0,33.6896,1.16125,0.21100000000000002,0.0
0.0,32.486399999999996,1.5787,0.213,0.0
0.0,32.4904,1.392,0.204,0.0
-0.07488,31.2832,1.6595,0.214,0.0
0.0,32.490399999999994,1.4865499999999998,0.252,0.0
-0.07488,33.6896,1.40948,0.313,0.0
-0.07488,31.2832,1.15158,0.302,0.0
-1.2,32.486399999999996,1.18575,0.31,1.0
-0.14976,30.08,1.67633,0.28500000000000003,0.0
0.0,32.4984,1.7797,0.28300000000000003,0.0
-0.07488,32.4944,1.78268,0.29,0.0
0.0,32.4904,1.6782000000000001,0.236,0.0
-0.14896,30.083999999999996,1.64725,0.204,0.0
0.0,32.486399999999996,1.4518,0.209,0.0
-1.2,33.697599999999994,1.3541699999999999,0.196,1.0
0.0,32.486399999999996,1.24575,0.202,0.0
0.0,34.8968,1.89575,0.20800000000000002,0.0
0.0,32.4944,1.3619999999999999,0.187,0.0
0.0,32.486399999999996,1.35275,0.18,0.0
0.0,32.486399999999996,1.617,0.181,0.0
-0.07488,31.2832,2.2447,0.193,0.0
-0.07248,31.2952,1.7219200000000001,0.187,0.0
0.0,32.486399999999996,1.319,0.255,0.0
-1.2,32.486399999999996,1.46505,0.247,1.0
-1.2,32.5024,1.61333,0.256,1.0
0.0,32.4904,1.5921,0.218,0.0
-0.14976,30.08,1.6534999999999997,0.198,0.0
0.0,33.6896,1.2373999999999998,0.217,0.0
-1.2,34.8928,1.13285,0.23299999999999998,1.0
-0.0744,31.2856,1.47983,0.189,0.0
0.0,32.486399999999996,1.58365,0.2,0.0
-0.07488,31.2832,1.29355,0.183,0.0
0.0,32.4904,1.2071,0.20400000000000001,0.0
0.0,32.4984,1.43735,0.199,0.0
0.0,32.4984,1.2786,0.203,0.0
0.0,32.486399999999996,1.35785,0.203,0.0
-0.07488,31.2832,1.34775,0.209,0.0
0.0,32.486399999999996,1.5476,0.20400000000000001,0.0
0.0,34.9008,1.3836,0.21400000000000002,0.0
0.0,32.4944,1.3979,0.197,0.0
-0.07488,31.2872,1.35425,0.175,0.0
0.0,33.6936,1.2610999999999999,0.199,0.0
-0.3904,28.876799999999996,1.22715,0.19,0.0
-2.4,32.486399999999996,1.0818,0.19,2.0
-0.31472,30.087999999999997,1.6214199999999999,0.181,0.0
-0.14816,30.088,1.8634199999999999,0.19,0.0
0.0,32.486399999999996,0.7837500000000001,0.215,0.0
0.0,32.5024,1.56582,0.20400000000000001,0.0
-1.27488,32.4984,1.35215,0.178,1.0
-0.07488,32.486399999999996,1.3936499999999998,0.192,0.0
0.0,33.6896,1.24735,0.208,0.0
-1.27488,31.2872,1.8266,0.185,1.0
0.0,33.6976,1.57183,0.206,0.0
-0.07408,31.2872,1.4786,0.183,0.0
0.0,32.4944,1.6347999999999998,0.197,0.0
0.0,32.486399999999996,1.2858,0.20400000000000001,0.0
0.0,32.486399999999996,1.5033999999999998,0.209,0.0
-1.2,32.490399999999994,1.0118999999999998,0.223,1.0
0.0,32.486399999999996,1.6151,0.222,0.0
0.0,32.486399999999996,1.1638,0.2,0.0
0.0,32.486399999999996,1.3344999999999998,0.20400000000000001,0.0
0.0,32.486399999999996,1.56955,0.201,0.0
0.0,33.6896,1.11975,0.21600000000000003,0.0
0.0,33.6896,1.3516000000000001,0.217,0.0
0.0,32.486399999999996,1.2858999999999998,0.21,0.0
0.0,32.486399999999996,1.4464199999999998,0.21800000000000003,0.0
-0.14976,30.08,1.6955899999999997,0.218,0.0
-0.07488,32.4864,1.28855,0.18,0.0
0.0,32.4904,1.6759000000000002,0.19999999999999998,0.0
0.0,32.486399999999996,1.3795,0.22699999999999998,0.0
0.0,32.486399999999996,1.445,0.224,0.0
0.0,32.4944,1.54108,0.242,0.0
-0.07488,31.2832,1.4529999999999998,0.20699999999999996,0.0
0.0,32.486399999999996,1.47092,0.23399999999999999,0.0
0.0,32.486399999999996,1.4855,0.22599999999999998,0.0
-0.14976,30.08,2.48849,0.211,0.0
0.0,31.6672,2.2019,0.224,0.0
0.0,32.486399999999996,1.157,0.22399999999999998,0.0
-2.07488,31.2832,1.48225,0.196,0.0
-3.34976,30.08,1.117,0.178,1.0
-2.07488,31.2872,1.48178,0.20700000000000002,0.0
-4.47488,31.2832,1.7906300000000002,0.205,2.0
-3.2,32.486399999999996,1.36375,0.22,1.0
-3.2,32.486399999999996,1.2868499999999998,0.21000000000000002,1.0
-2.07488,31.2832,1.2905,0.203,0.0
-3.2,32.486399999999996,1.464,0.219,1.0
-5.67488,31.2832,1.88591,0.21000000000000002,3.0
-3.2,32.486399999999996,1.38525,0.219,1.0
-3.3492799,30.0824,1.70957,0.2,1.0
-2.0,32.486399999999996,1.3635,0.219,0.0
-5.91552,30.083999999999996,1.12125,0.198,3.0
-5.67488,31.2832,1.3804999999999998,0.191,3.0
-5.6000004,32.486399999999996,1.4962,0.211,3.0
-5.67488,31.2872,1.4753,0.20700000000000002,3.0
0.0,43.3152,2.16025,0.304,0.0
-1.27488,42.112,1.4669999999999999,0.274,1.0
-1.2,43.3192,2.02442,0.28200000000000003,1.0
-2.4,43.3152,2.2327500000000002,0.274,2.0
-1.27488,43.3152,1.795,0.295,1.0
-1.27488,42.112,1.82992,0.292,1.0
-1.34896,40.912800000000004,2.0425,0.253,1.0
-2.4,44.5184,1.8008,0.315,2.0
-1.2,45.108000000000004,2.21612,0.303,1.0
-1.51552,40.928799999999995,2.58346,0.267,1.0
-0.07488,43.315200000000004,1.84235,0.29200000000000004,0.0
-1.2,45.096000000000004,2.10625,0.305,1.0
0.0,45.7256,2.164,0.321,0.0
-0.07488,44.51839999999999,1.9749199999999998,0.268,0.0
-0.0744,43.3176,3.5022499999999996,0.306,0.0
-0.14896,40.9128,2.379,0.26799999999999996,0.0
-0.07488,43.315200000000004,1.9355000000000002,0.30100000000000005,0.0
0.0,43.3272,1.81238,0.293,0.0
-0.07488,42.123999999999995,2.47965,0.27399999999999997,0.0
0.0,44.5184,1.75,0.327,0.0
-1.34896,42.116,2.1051,0.257,1.0
-0.31552,40.9168,4.52083,0.263,0.0
-2.4748802,42.116,1.9151000000000002,0.276,2.0
-1.27408,43.32319999999999,2.1056,0.325,1.0
0.0,45.3176,2.81733,0.27399999999999997,0.0
-0.07488,42.112,2.05385,0.3,0.0
0.0,43.3152,1.8988500000000001,0.325,0.0
-1.2,43.3152,1.8653499999999998,0.331,1.0
-1.27488,42.112,3.0889999999999995,0.314,1.0
0.0,43.3152,2.0220499999999997,0.301,0.0
0.0,43.3232,2.0731,0.28200000000000003,0.0
-0.07488,42.112,2.4616700000000002,0.27,0.0
-0.07488,41.6528,2.04765,0.30000000000000004,0.0
-0.07488,42.112,1.74367,0.311,0.0
0.0,43.3152,1.7067500000000002,0.301,0.0
-0.07488,41.38,2.8089500000000003,0.274,0.0
0.0,43.3232,1.8310199999999999,0.301,0.0
0.0,44.5224,2.79718,0.302,0.0
-0.14928,40.9112,2.4437499999999996,0.263,0.0
0.0,43.3232,1.5144199999999999,0.298,0.0
0.0,43.3152,2.12215,0.312,0.0
0.0,43.3192,1.7948,0.303,0.0
0.0,43.3192,2.12323,0.304,0.0
0.0,44.526399999999995,2.3966499999999997,0.28400000000000003,0.0
0.0,43.3152,1.8147,0.3,0.0
0.0,42.7656,2.04268,0.292,0.0
0.0,43.3232,2.06085,0.28600000000000003,0.0
0.0,43.3192,1.87755,0.268,0.0
-0.31472,42.116,2.2826,0.272,0.0
-0.27344,40.2904,2.88788,0.278,0.0
0.0,45.72559999999999,1.75555,0.309,0.0
0.0,43.3192,2.0126,0.29000000000000004,0.0
-0.63104,37.8512,2.47425,0.247,0.0
0.0,43.319199999999995,2.1673999999999998,0.288,0.0
-0.07488,42.12,2.18362,0.301,0.0
-0.3904,39.7176,2.77938,0.34800000000000003,0.0
-0.07408,42.116,2.1463,0.392,0.0
0.0,43.3152,2.2437000000000005,0.337,0.0
-0.3904,39.7056,2.32083,0.253,0.0
0.0,43.3152,1.6654499999999999,0.28600000000000003,0.0
0.0,44.5184,1.57925,0.29200000000000004,0.0
0.0,43.3152,1.6955,0.28600000000000003,0.0
0.0,43.3152,1.8404,0.305,0.0
-0.07408,42.724,2.5805,0.318,0.0
-0.14816,40.9168,2.4589,0.273,0.0
-0.07488,43.32319999999999,2.47182,0.274,0.0
0.0,43.3216,1.96905,0.313,0.0
0.0,43.3272,2.11285,0.274,0.0
0.0,43.3152,1.34925,0.285,0.0
0.0,43.32319999999999,1.75755,0.292,0.0
0.0,43.319199999999995,1.9586,0.291,0.0
-0.07488,42.656000000000006,3.2230799999999995,0.29,0.0
0.0,42.779199999999996,1.8117200000000002,0.306,0.0
-0.07488,42.112,1.7249999999999999,0.322,0.0
0.0,43.3272,2.0315000000000003,0.302,0.0
0.0,43.319199999999995,1.7574,0.28900000000000003,0.0
-0.07488,42.116,1.9245,0.279,0.0
0.0,43.3272,2.435,0.28600000000000003,0.0
0.0,43.3232,1.9196499999999999,0.302,0.0
-0.07488,42.112,2.3712500000000003,0.319,0.0
-0.07488,42.112,2.28942,0.278,0.0
-0.07488,42.116,1.7416,0.278,0.0
0.0,43.3272,2.2571700000000003,0.29600000000000004,0.0
0.0,43.313599999999994,1.7774,0.28700000000000003,0.0
0.0,43.319199999999995,2.1795,0.278,0.0
0.0,45.0664,2.0241,0.279,0.0
-1.2,43.3232,1.82327,0.29400000000000004,1.0
0.0,43.327999999999996,2.01454,0.297,0.0
0.0,44.5184,2.022,0.291,0.0
-0.07488,43.3152,1.7930000000000001,0.32,0.0
-0.07488,42.112,2.52607,0.344,0.0
-0.31552,40.9128,2.36613,0.37,0.0
-0.07488,42.1184,1.70075,0.348,0.0
0.0,43.3192,1.5109,0.355,0.0
0.0,42.5768,1.8967899999999998,0.35000000000000003,0.0
0.0,43.057599999999994,2.22115,0.289,0.0
0.0,43.321600000000004,1.6814,0.28800000000000003,0.0
0.0,43.3152,1.8527,0.28600000000000003,0.0
-0.07488,42.112,1.6776,0.271,0.0
-0.0656,43.2888,2.0984,0.28400000000000003,0.0
0.0,44.5184,2.00525,0.30200000000000005,0.0
-0.07488,42.112,1.9386700000000001,0.29900000000000004,0.0
-0.07488,42.112,1.34937,0.311,0.0
0.0,44.5224,1.87415,0.341,0.0
0.0,45.7216,2.56108,0.321,0.0
0.0,43.331199999999995,2.2605299999999997,0.321,0.0
0.0,43.3152,1.9405,0.33999999999999997,0.0
0.0,43.3152,2.01915,0.294,0.0
-0.07488,42.112,2.74258,0.309,0.0
0.0,45.448,1.67725,0.318,0.0
-0.07488,43.9144,1.9726,0.304,0.0
-0.07488,42.116,1.6343999999999999,0.278,0.0
0.0,43.3232,1.72225,0.28400000000000003,0.0
0.0,43.3152,1.6936499999999999,0.272,0.0
0.0,43.3152,1.7650499999999998,0.28500000000000003,0.0
-1.34976,42.112,2.33195,0.28300000000000003,1.0
-0.07488,44.989599999999996,2.09795,0.281,0.0
0.0,43.3272,2.00608,0.28600000000000003,0.0
-0.31552,40.9088,2.63474,0.263,0.0
-0.3904,39.7056,2.28192,0.253,0.0
-0.70592,37.2992,2.18858,0.266,0.0
-0.38959998,39.709599999999995,1.8467500000000001,0.28,0.0
0.0,43.3152,1.5102,0.35600000000000004,0.0
0.0,44.5224,2.81775,0.328,0.0
0.0,44.5184,1.47559,0.35400000000000004,0.0
-0.07488,42.66,1.69775,0.281,0.0
-0.31552,42.136,2.2705,0.31,0.0
-0.14976,40.9088,0.93283,0.273,0.0
-0.07488,42.111999999999995,1.7225000000000001,0.284,0.0
-1.2,45.733599999999996,1.43756,0.319,1.0
-0.07488,42.116,1.62277,0.278,0.0
-1.2,42.715199999999996,1.3468299999999997,0.274,1.0
0.0,43.8024,1.7634999999999998,0.28500000000000003,0.0
0.0,42.5792,1.6516699999999997,0.28300000000000003,0.0
-0.07408,44.44799999999999,2.2257800000000003,0.35200000000000004,0.0
-0.07488,42.112,1.8606599999999998,0.276,0.0
-0.07488,42.112,1.41975,0.29200000000000004,0.0
0.0,45.1344,2.3263800000000003,0.30900000000000005,0.0
-0.31552,42.111999999999995,1.6546699999999999,0.34299999999999997,0.0
0.0,43.32319999999999,1.12708,0.328,0.0
-2.4,43.3152,0.98258,0.287,2.0
-1.2,43.3192,1.28725,0.267,1.0
-0.57328,37.9624,1.6331399999999998,0.264,0.0
-0.2424,44.884,1.83717,0.279,0.0
-1.5904,43.315200000000004,1.44928,0.30300000000000005,1.0
-2.7896,39.709599999999995,1.408,0.274,2.0
